Region,Cove,Otter_ID,Foraging_Success
North,Gamma,North_Gamma_6,12.248307013080463
North,Gamma,North_Gamma_7,7.963677566842325
North,Gamma,North_Gamma_8,10.021400354815896
North,Gamma,North_Gamma_9,9.625316861937712
North,Gamma,North_Gamma_10,7.985315125290872
North,Gamma,North_Gamma_11,14.091449390430006
North,Gamma,North_Gamma_12,9.724232577181084
North,Gamma,North_Gamma_13,10.256866893470999
North,Gamma,North_Gamma_14,10.282369873934075
North,Gamma,ReplicatedOtter_15,9.972361551467436
North,Gamma,North_Gamma_16,13.432994426802775
North,Gamma,North_Gamma_17,6.670913835928294
North,Gamma,North_Gamma_18,8.168626747992079
North,Gamma,North_Gamma_19,11.190819471776253
Central,Alpha,ReplicatedOtter_0,7.61530379917161
Central,Alpha,Central_Alpha_1,8.536181591149452
Central,Alpha,Central_Alpha_2,11.498739645519727
Central,Alpha,Central_Alpha_3,11.352206641197432
Central,Alpha,Central_Alpha_4,15.522531029690029
Central,Alpha,Central_Alpha_5,11.218905650571
Central,Alpha,Central_Alpha_6,12.245536645627684
Central,Alpha,Central_Alpha_7,8.744838029570039
Central,Alpha,Central_Alpha_8,16.947605889767548
Central,Alpha,Central_Alpha_9,12.330355416287304
Central,Alpha,ReplicatedOtter_10,10.287210157585122
Central,Alpha,Central_Alpha_11,12.953921559338692
Central,Alpha,Central_Alpha_12,8.172314013033873
Central,Alpha,Central_Alpha_13,8.705215392665789
Central,Alpha,Central_Alpha_14,8.198864771378778
Central,Alpha,Central_Alpha_15,13.271777075055464
Central,Alpha,Central_Alpha_16,7.743566840977619
Central,Alpha,Central_Alpha_17,12.742809075167354
Central,Alpha,Central_Alpha_18,7.631354207757335
Central,Alpha,Central_Alpha_19,9.742733396113639
Central,Beta,ReplicatedOtter_0,8.215267841050668
Central,Beta,ReplicatedOtter_1,11.167777115152749
Central,Beta,Central_Beta_2,12.152352758172643
Central,Beta,Central_Beta_3,9.80900347825437
Central,Beta,Central_Beta_4,8.703861346505047
Central,Beta,Central_Beta_5,7.919310749411096
Central,Beta,Central_Beta_6,7.6493652464240425
Central,Beta,Central_Beta_7,7.427879925388636
Central,Beta,Central_Beta_8,7.967924322074675
Central,Beta,Central_Beta_9,9.449356764033755
Central,Beta,Central_Beta_10,10.59745550850652
Central,Beta,Central_Beta_11,12.424544783833579
Central,Beta,Central_Beta_12,3.448115790923434
Central,Beta,Central_Beta_13,7.568142046964758
Central,Beta,Central_Beta_14,7.19494703720829
Central,Beta,Central_Beta_15,13.70285198470837
Central,Beta,Central_Beta_16,13.156484905900411
Central,Beta,Central_Beta_17,6.277564092384116
Central,Beta,Central_Beta_18,8.903620913715049
Central,Beta,Central_Beta_19,10.047095629267467
Central,Gamma,ReplicatedOtter_0,11.58200826988398
Central,Gamma,Central_Gamma_1,9.253488881659539
Central,Gamma,Central_Gamma_2,7.517317262425546
Central,Gamma,Central_Gamma_3,9.710777663384142
Central,Gamma,Central_Gamma_4,10.050217731591438
Central,Gamma,Central_Gamma_5,11.346053874900957
Central,Gamma,Central_Gamma_6,10.269109287994082
Central,Gamma,Central_Gamma_7,8.645384774030365
Central,Gamma,Central_Gamma_8,6.980462321445621
Central,Gamma,Central_Gamma_9,9.164918275799852
Central,Gamma,Central_Gamma_10,8.539084997852903
Central,Gamma,Central_Gamma_11,9.751550348710875
Central,Gamma,Central_Gamma_12,8.280071699921717
Central,Gamma,Central_Gamma_13,10.637120865609294
Central,Gamma,Central_Gamma_14,9.602254950249133
Central,Gamma,Central_Gamma_15,10.744756938580105
Central,Gamma,Central_Gamma_16,10.069630313521909
Central,Gamma,Central_Gamma_17,8.686938549043724
Central,Gamma,Central_Gamma_18,11.511963340167522
Central,Gamma,Central_Gamma_19,11.535299831890965
South,Alpha,South_Alpha_0,8.071007898411935
South,Alpha,South_Alpha_1,8.045708800355971
South,Alpha,South_Alpha_2,8.694431361671281
South,Alpha,South_Alpha_3,8.961548209945967
South,Alpha,South_Alpha_4,7.952761554359798
South,Alpha,South_Alpha_5,7.352807240054608
South,Alpha,South_Alpha_6,0.0
South,Alpha,South_Alpha_7,4.048553611754434
South,Alpha,South_Alpha_8,5.321348509378582
South,Alpha,South_Alpha_9,6.600474488128379
South,Alpha,South_Alpha_10,5.790599496737041
South,Alpha,South_Alpha_11,2.997019978036211
South,Alpha,South_Alpha_12,5.4204518032007725
South,Alpha,South_Alpha_13,6.619869832370497
South,Alpha,South_Alpha_14,2.0246233600980448
South,Alpha,ReplicatedOtter_15,3.188601424287143
South,Alpha,South_Alpha_16,6.38366388415375
South,Alpha,South_Alpha_17,6.079728149658853
South,Alpha,South_Alpha_18,8.536048286110983
South,Alpha,South_Alpha_19,3.7191235386224513
South,Beta,South_Beta_0,8.105044393216245
South,Beta,South_Beta_1,5.879579691898156
South,Beta,South_Beta_2,3.7258923304035965
South,Beta,South_Beta_3,5.06700742927077
South,Beta,South_Beta_4,10.15268708815818
South,Beta,South_Beta_5,8.02400806100454
South,Beta,ReplicatedOtter_6,8.825600092618888
South,Beta,ReplicatedOtter_7,6.233800712789114
South,Beta,South_Beta_8,2.808228477108407
South,Beta,South_Beta_9,7.641940785046857
South,Beta,South_Beta_10,5.807270107523355
South,Beta,South_Beta_11,9.023018281692359
South,Beta,South_Beta_12,6.480256295838908
South,Beta,South_Beta_13,2.8617519309297696
South,Beta,South_Beta_14,5.045498651885098
South,Beta,South_Beta_15,7.354330050617435
South,Beta,South_Beta_16,4.630744047366381
South,Beta,South_Beta_17,5.193663020837885
South,Beta,South_Beta_18,8.503522712961058
South,Beta,South_Beta_19,5.86012985873071
South,Gamma,South_Gamma_0,7.616863844959206
South,Gamma,South_Gamma_1,5.7131781380431725
South,Gamma,South_Gamma_2,3.808955851547945
South,Gamma,South_Gamma_3,5.232308887369996
South,Gamma,South_Gamma_4,3.368313072062031
South,Gamma,South_Gamma_5,7.963797447615597
South,Gamma,South_Gamma_6,4.854720418962351
South,Gamma,South_Gamma_7,3.4385795691045082
South,Gamma,South_Gamma_8,3.695446962840117
South,Gamma,South_Gamma_9,7.043885383516659
South,Gamma,South_Gamma_10,8.737953209724736
South,Gamma,South_Gamma_11,6.37514193579127
South,Gamma,South_Gamma_12,7.805304962703409
South,Gamma,South_Gamma_13,5.326210355488961
South,Gamma,ReplicatedOtter_14,6.70369950683872
South,Gamma,South_Gamma_15,5.864475699939567
South,Gamma,South_Gamma_16,4.91362708074217
South,Gamma,ReplicatedOtter_17,5.558537919306824
South,Gamma,South_Gamma_18,8.693660445729991
South,Gamma,South_Gamma_19,6.050694986439795
